Experiment Name,Position,SampleName,ASO Microsynth ID ,CrossingPoint,CrossingPoint.1,dCt,Unnamed: 7,Avg,SD,ddCt,Avg_ddCt,Exp
ASO469-516_MT_1.2-4_20210630,I23,ASO511_3,KQ2091_L20_6-08-6_3uM_P43,32.3774685980593,23.136728212194,9.240740385865301,,,,0.27315795348442684,,
ASO469-516_MT_1.2-4_20210630,I24,ASO511_3,KQ2091_L20_6-08-6_3uM_P43,32.6647370463557,23.1696784541245,9.495058592231196,,,,0.5274761598503215,,
ASO469-516_MT_1.2-4_20210630,J13,ASO512_10,KQ2092_L20_6-08-6_10uM_P43,34.0295176767208,24.0782440899391,9.9512735867817,,,,0.9836911544008249,1.0750411074613577,0.47465753561814467
ASO469-516_MT_1.2-4_20210630,J14,ASO512_10,KQ2092_L20_6-08-6_10uM_P43,33.8883673365545,24.0977312834,9.7906360531545,,,,0.8230536207736261,,
ASO469-516_MT_1.2-4_20210630,J15,ASO512_10,KQ2092_L20_6-08-6_10uM_P43,34.4887954519718,24.1028344723813,10.385960979590497,,,,1.4183785472096222,,
ASO469-516_MT_1.2-4_20210630,J16,ASO512_10,KQ2092_L20_6-08-6_10uM_P43,32.7198069552998,23.0473052698932,9.672501685406601,,,,0.7049192530257269,0.9140380231171594,0.5306976174277209
ASO469-516_MT_1.2-4_20210630,J17,ASO512_10,KQ2092_L20_6-08-6_10uM_P43,33.1764180150496,23.0016934631224,10.174724551927198,,,,1.207142119546324,,
ASO469-516_MT_1.2-4_20210630,J18,ASO512_10,KQ2092_L20_6-08-6_10uM_P43,32.8538070470779,23.0561719179176,9.797635129160302,,,,0.8300526967794273,,
ASO469-516_MT_1.2-4_20210630,J19,ASO512_3,KQ2092_L20_6-08-6_3uM_P43,31.4642038840444,22.0902124621674,9.373991421877001,,,,0.4064089894961267,0.47693281329822607,0.7185035483992347
ASO469-516_MT_1.2-4_20210630,J20,ASO512_3,KQ2092_L20_6-08-6_3uM_P43,31.6278760180169,22.0792028208691,9.5486731971478,,,,0.581090764766925,,
ASO469-516_MT_1.2-4_20210630,J21,ASO512_3,KQ2092_L20_6-08-6_3uM_P43,31.5105755406449,22.0996944226324,9.410881118012501,,,,0.44329868563162655,,
ASO469-516_MT_1.2-4_20210630,J22,ASO512_3,KQ2092_L20_6-08-6_3uM_P43,31.6278322452825,22.2386355668328,9.3891966784497,,,,0.4216142460688257,0.4193694274308921,0.7477513797759823
ASO469-516_MT_1.2-4_20210630,J23,ASO512_3,KQ2092_L20_6-08-6_3uM_P43,31.616231726093,22.2234312560367,9.3928004700563,,,,0.42521803767542643,,
ASO469-516_MT_1.2-4_20210630,J24,ASO512_3,KQ2092_L20_6-08-6_3uM_P43,31.698429793149,22.3195713622197,9.378858430929299,,,,0.4112759985484242,,
ASO469-516_MT_1.2-4_20210630,K13,ASO513_10,KQ2093_L19_6-08-5_10uM_P43,34.2388758791738,24.478643894503,9.760231984670796,,,,0.7926495522899213,0.8293984871630892,0.562763830458867
ASO469-516_MT_1.2-4_20210630,K14,ASO513_10,KQ2093_L19_6-08-5_10uM_P43,34.5620636251037,24.4386690078271,10.123394617276595,,,,1.155812184895721,,
ASO469-516_MT_1.2-4_20210630,K15,ASO513_10,KQ2093_L19_6-08-5_10uM_P43,34.0004329504564,24.4931167937719,9.5073161566845,,,,0.5397337243036251,,
ASO469-516_MT_1.2-4_20210630,K16,ASO513_10,KQ2093_L19_6-08-5_10uM_P43,35.9009619626544,25.811351652962,10.0896103096924,,,,1.1220278773115258,1.1321547952894597,0.45623378962196903
ASO469-516_MT_1.2-4_20210630,K17,ASO513_10,KQ2093_L19_6-08-5_10uM_P43,35.8616047319937,25.8260633769867,10.035541355007002,,,,1.0679589226261275,,
ASO469-516_MT_1.2-4_20210630,K18,ASO513_10,KQ2093_L19_6-08-5_10uM_P43,36.0151532318375,25.8410932135259,10.1740600183116,,,,1.2064775859307257,,
ASO469-516_MT_1.2-4_20210630,K19,ASO513_3,KQ2093_L19_6-08-5_3uM_P43,32.8068973160243,22.6782375740043,10.128659742019998,,,,1.1610773096391238,1.0763951485569898,0.47421225489005425
ASO469-516_MT_1.2-4_20210630,K20,ASO513_3,KQ2093_L19_6-08-5_3uM_P43,32.7152076775444,22.7000194234677,10.015188254076698,,,,1.0476058216958233,,
ASO469-516_MT_1.2-4_20210630,K21,ASO513_3,KQ2093_L19_6-08-5_3uM_P43,32.6831493726354,22.6950646259185,9.988084746716897,,,,1.0205023143360226,,
ASO469-516_MT_1.2-4_20210630,K22,ASO513_3,KQ2093_L19_6-08-5_3uM_P43,33.1267151202574,23.6881119580182,9.4386031622392,,,,0.471020729858326,0.4525910043376585,0.7307293174277457
ASO469-516_MT_1.2-4_20210630,K23,ASO513_3,KQ2093_L19_6-08-5_3uM_P43,33.2764402472479,23.6499968612497,9.626443385998197,,,,0.6588609536173227,,
ASO469-516_MT_1.2-4_20210630,K24,ASO513_3,KQ2093_L19_6-08-5_3uM_P43,32.8954627705883,23.6999890086701,9.195473761918201,,,,0.22789132953732683,,
ASO469-516_MT_1.2-4_20210630,L13,ASO514_10,KQ2094_L19_6-08-5_10uM_P43,33.3401353202041,24.7291921580251,8.610943162178998,,,,-0.35663927020187636,-0.21089558997324254,1.15740645069993
ASO469-516_MT_1.2-4_20210630,L14,ASO514_10,KQ2094_L19_6-08-5_10uM_P43,33.6427408331614,24.6953081577571,8.947432675404297,,,,-0.020149756976577393,,
