Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp
ASO268-186_WT_1.2-8_20210701,E18,ASO280_10,KQJM023_L17_4-10-3_10uM_P1.2-5,30.49911548,22.76016298,7.74,,,,-0.06,,
ASO268-186_WT_1.2-8_20210701,E19,ASO280_3,KQJM023_L17_4-10-3_3uM_P1.2-5,30.50739995,22.67277246,7.83,,,,0.04,-0.01,1.01
ASO268-186_WT_1.2-8_20210701,E20,ASO280_3,KQJM023_L17_4-10-3_3uM_P1.2-5,30.33419304,22.63221136,7.70,,,,-0.09,,
ASO268-186_WT_1.2-8_20210701,E21,ASO280_3,KQJM023_L17_4-10-3_3uM_P1.2-5,30.52485632,22.71681324,7.81,,,,0.01,,
ASO268-186_WT_1.2-8_20210701,E22,ASO280_3,KQJM023_L17_4-10-3_3uM_P1.2-5,30.6784039,22.67948595,8.00,,,,0.20,0.19,0.88
ASO268-186_WT_1.2-8_20210701,E23,ASO280_3,KQJM023_L17_4-10-3_3uM_P1.2-5,30.70590571,22.65012955,8.06,,,,0.26,,
ASO268-186_WT_1.2-8_20210701,E24,ASO280_3,KQJM023_L17_4-10-3_3uM_P1.2-5,30.62492727,22.72172523,7.90,,,,0.11,,
ASO268-186_WT_1.2-8_20210701,F1,ASO274_10,KQJM017_L19_6-08-5_10uM_P1.2-5,31.54036735,23.73389371,7.81,,,,0.01,-0.14,1.10
ASO268-186_WT_1.2-8_20210701,F2,ASO274_10,KQJM017_L19_6-08-5_10uM_P1.2-5,31.41549643,23.8546186,7.56,,,,-0.23,,
ASO268-186_WT_1.2-8_20210701,F3,ASO274_10,KQJM017_L19_6-08-5_10uM_P1.2-5,31.58572728,23.97644393,7.61,,,,-0.19,,
ASO268-186_WT_1.2-8_20210701,F4,ASO274_10,KQJM017_L19_6-08-5_10uM_P1.2-5,32.36041203,25.69124096,6.67,,,,-1.13,-0.96,1.95
ASO268-186_WT_1.2-8_20210701,F5,ASO274_10,KQJM017_L19_6-08-5_10uM_P1.2-5,32.36320709,25.62051609,6.74,,,,-1.05,,
ASO268-186_WT_1.2-8_20210701,F6,ASO274_10,KQJM017_L19_6-08-5_10uM_P1.2-5,32.79214607,25.70650025,7.09,,,,-0.71,,
