Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint.1,dCt,Unnamed: 7,Avg,SD,ddCt,Avg_ddCt,Exp
ASO517-551_WT_1.2-5_20210630,N10,ASO546_3,KQ2126_L18_5-08-5_3uM_P46,29.9511982203552,22.6363250785686,7.314873141786599,,,,-0.11071529476480002,-0.1267349080516317,1.0918199078759916
ASO517-551_WT_1.2-5_20210630,N11,ASO546_3,KQ2126_L18_5-08-5_3uM_P46,29.8656579131163,22.6005660013317,7.265091911784602,,,,-0.16049652476679732,,
ASO517-551_WT_1.2-5_20210630,N12,ASO546_3,KQ2126_L18_5-08-5_3uM_P46,29.9349272366489,22.6183317047208,7.316595531928101,,,,-0.1089929046232978,,
ASO517-551_WT_1.2-5_20210630,I13,ASO547_10,KQ2127_L18_5-08-5_10uM_P46,31.3829571694014,23.9012945531804,7.481662616221001,,,,0.056074179669602486,0.022518828444702283,0.9845123244980565
ASO517-551_WT_1.2-5_20210630,I14,ASO547_10,KQ2127_L18_5-08-5_10uM_P46,31.244228211338,23.9064909716661,7.3377372396719025,,,,-0.08785119687949638,,
ASO517-551_WT_1.2-5_20210630,I15,ASO547_10,KQ2127_L18_5-08-5_10uM_P46,31.4787219362754,23.95379999718,7.5249219390954,,,,0.09933350254400075,,
ASO517-551_WT_1.2-5_20210630,I16,ASO547_10,KQ2127_L18_5-08-5_10uM_P46,31.289223349003,23.773416738849,7.515806610153998,,,,0.0902181736025991,0.00651911947850022,0.995491484720187
ASO517-551_WT_1.2-5_20210630,I17,ASO547_10,KQ2127_L18_5-08-5_10uM_P46,31.1544870661834,23.7476908496433,7.406796216540101,,,,-0.018792220011297545,,
ASO517-551_WT_1.2-5_20210630,I18,ASO547_10,KQ2127_L18_5-08-5_10uM_P46,31.2496917202295,23.8759718788339,7.373719841395598,,,,-0.05186859515580089,,
ASO517-551_WT_1.2-5_20210630,I19,ASO547_3,KQ2127_L18_5-08-5_3uM_P46,30.6597190358369,23.2348684141305,7.424850621706401,,,,-0.0007378148449976862,0.09646702635923472,0.9353206686783146
ASO517-551_WT_1.2-5_20210630,I20,ASO547_3,KQ2127_L18_5-08-5_3uM_P46,30.8338375371616,23.2072435742199,7.626593962941701,,,,0.20100552639030234,,
ASO517-551_WT_1.2-5_20210630,I21,ASO547_3,KQ2127_L18_5-08-5_3uM_P46,30.810472656749,23.2957508526652,7.514721804083798,,,,0.08913336753239953,,
ASO517-551_WT_1.2-5_20210630,I22,ASO547_3,KQ2127_L18_5-08-5_3uM_P46,30.5941270624503,23.1444237608964,7.4497033015539,,,,0.024114865002500707,0.012853329451200915,0.9911303206901106
ASO517-551_WT_1.2-5_20210630,I23,ASO547_3,KQ2127_L18_5-08-5_3uM_P46,30.5357763460202,23.1118237673195,7.4239525787007,,,,-0.001635857850699196,,
ASO517-551_WT_1.2-5_20210630,I24,ASO547_3,KQ2127_L18_5-08-5_3uM_P46,30.5807262562571,23.1390568385039,7.4416694177532,,,,0.016080981201801237,,
ASO517-551_WT_1.2-5_20210630,J13,ASO548_10,KQ2128_L18_5-08-5_10uM_P46,30.1213372104137,22.9800570847157,7.141280125698,,,,-0.28430831085339925,-0.3001406760681646,1.2312644671294746
ASO517-551_WT_1.2-5_20210630,J14,ASO548_10,KQ2128_L18_5-08-5_10uM_P46,30.1520640075354,22.9816979857175,7.170366021817902,,,,-0.25522241473349716,,
