Experiment Name,Position,SampleName,ASO Microsynth ID ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Exp,Avg.1,Unnamed: 12,Unnamed: 13
ASO121-144_MT_20210615,F13,ASO132_10,KQ290_10,40,32.3874739363445,7.612526063655501,,,-0.42879928842721426,1.3461127814572251,1.4195923542655542,,
ASO121-144_MT_20210615,F14,ASO132_10,KQ290_10,40,32.2787077810867,7.721292218913298,,,-0.3200331331694173,1.2483592185936467,,,
ASO121-144_MT_20210615,F15,ASO132_10,KQ290_10,40,32.693594547846,7.306405452154003,,,-0.7349198999287125,1.66430506274579,,,
ASO121-144_MT_20210615,F16,ASO132_10,KQ290_10,40,32.3732318933847,7.626768106615302,,,-0.4145572454674138,1.3328895584336569,1.4629244207027807,,
ASO121-144_MT_20210615,F17,ASO132_10,KQ290_10,40,32.630384039071,7.3696159609290035,,,-0.671709391153712,1.5929592829719046,,,
ASO121-144_MT_20210615,F18,ASO132_10,KQ290_10, ,32.6322109947246,,,,-8.041325352082715,,,,
ASO121-144_MT_20210615,F19,ASO132_3,KQ290_3,29.9664105203166,22.1712251889444,7.795185331372199,,,-0.24614002071051644,1.1860296038817386,1.1267807209468315,,
ASO121-144_MT_20210615,F20,ASO132_3,KQ290_3,29.9752605130098,22.1722228662124,7.803037646797399,,,-0.23828770528531606,1.1795918054907402,,,
ASO121-144_MT_20210615,F21,ASO132_3,KQ290_3,30.2662822946481,22.2460397014877,8.0202425931604,,,-0.021082758922315037,1.0147207534680152,,,
ASO121-144_MT_20210615,F22,ASO132_3,KQ290_3,30.8688065790603,22.9806209231164,7.8881856559439,,,-0.1531396961388154,1.1119868259716619,1.0755775808699426,,
ASO121-144_MT_20210615,F23,ASO132_3,KQ290_3,31.0525191704363,23.025744577761,8.026774592675302,,,-0.014550759407413238,1.010136851145704,,,
ASO121-144_MT_20210615,F24,ASO132_3,KQ290_3,31.0343716853672,23.1365822060083,7.897789479358902,,,-0.14353587272381318,1.1046090654924623,,,
