Experiment Name,Position,SampleName,ASO Microsynth ID ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Avg_ddCt,Exp,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
ASO505-528_MT_20210623,E8,ASO509_3,KQ2089_L19_6-08-5_3uM_P43,31.8515772864801,23.4253166691232,8.426260617356899,,,1.1154440816726723,,,,,,
ASO505-528_MT_20210623,E9,ASO509_3,KQ2089_L19_6-08-5_3uM_P43,31.8533277563608,23.5485695169696,8.304758239391202,,,0.9939417037069749,,,,,,
ASO505-528_MT_20210623,E10,ASO509_3,KQ2089_L19_6-08-5_3uM_P43,31.4632120561249,24.7100612951895,6.753150760935398,,,-0.5576657747488287,-0.53417680511486,1.4481156309242205,,,,
ASO505-528_MT_20210623,E11,ASO509_3,KQ2089_L19_6-08-5_3uM_P43,31.5581284697096,24.7097782854548,6.848350184254802,,,-0.46246635142942516,,,,,,
ASO505-528_MT_20210623,E12,ASO509_3,KQ2089_L19_6-08-5_3uM_P43,31.5025549300681,24.7741366835502,6.728418246517901,,,-0.582398289166326,,,,,,
ASO505-528_MT_20210623,F1,ASO510_10,KQ2090_L20_6-08-6_10uM_P43,33.9635614893837,25.8596118092486,8.103949680135099,,,0.7931331444508718,1.181572360362204,0.4408707412621078,,,,
ASO505-528_MT_20210623,F2,ASO510_10,KQ2090_L20_6-08-6_10uM_P43,34.7874552337768,25.9150964373182,8.872358796458595,,,1.5615422607743685,,,,,,
ASO505-528_MT_20210623,F3,ASO510_10,KQ2090_L20_6-08-6_10uM_P43,34.500693722932,25.9998355113864,8.500858211545598,,,1.1900416758613712,,,,,,
ASO505-528_MT_20210623,F4,ASO510_10,KQ2090_L20_6-08-6_10uM_P43,33.7956125472114,25.7012810183478,8.094331528863599,,,0.7835149931793719,1.1016861643692402,0.465971568418885,,,,
ASO505-528_MT_20210623,F5,ASO510_10,KQ2090_L20_6-08-6_10uM_P43,34.3294010183829,25.6312600244201,8.698140993962802,,,1.3873244582785755,,,,,,
ASO505-528_MT_20210623,F6,ASO510_10,KQ2090_L20_6-08-6_10uM_P43,34.1430976175824,25.6980620402484,8.445035577334,,,1.1342190416497733,,,,,,
ASO505-528_MT_20210623,F7,ASO510_3,KQ2090_L20_6-08-6_3uM_P43,32.7136528219482,25.824923351382,6.888729470566201,,,-0.42208706511802596,-0.17787745900929566,1.1312183742730082,,,,
