SampleName,ASO Microsynth ID,Test plate #,MT Avg Exp,MT zscore range,WT Avg Exp,WT zscore range,Tier
ASO585_10_R3.1P3-2,KQ2231_L19_5-09-5_10uM_R3.1P3-2,3-2,0.2877804480564032,1.6609783177049473,0.6643071890874569,1.504831498789333,020060
ASO576_10_R3.1P2-1,KQ2213_L19_5-09-5_10uM_R3.1P2-1,2-1,0.25032003820450105,0.7886141679176557,0.7355887649242194,0.3586619746192035,020070
ASO576_10_R3.1P2-2,KQ2213_L19_5-09-5_10uM_R3.1P2-2,2-2,0.2005787425315667,0.0448219307564863,0.7290150134000043,0.3990798188201372,020070
ASO9-2nd_10_R3.1P1-2,KQ372_2nd batch_L20_5-10-5_10uM_R3.1P1-2,1-2,0.20099148380093337,0.6067165659667351,0.9091250468552733,0.2229723250119216,020090
ASO565_10_R3.1P1-2,KQ2202_L20_5-09-6_10uM_R3.1P1-2,1-2,0.28577952250663674,0.5667501456554028,1.047112458596607,1.6241917496527234,020100
ASO566_10_R3.1P1-2,KQ2203_L20_6-09-5_10uM_R3.1P1-2,1-2,0.29628042158842166,0.0,1.399955252359638,1.070233109407433,020100
ASO574_10_R3.1P1-2,KQ2211_L19_5-09-5_10uM_R3.1P1-2,1-2,0.2812310370642218,0.6919295343151386,1.2506751603219324,0.5937389618613635,020100
ASO581_10_R3.1P3-2,KQ2225_L20_6-09-5_10uM_R3.1P3-2,3-2,0.31362067974742586,1.6464694701388778,0.49384120236473095,1.5088104334177697,030040
ASO189_10_R3.1P3-2,KQ479_L20_5-10-5_10uM_R3.1P3-2,3-2,0.3662899162390036,1.0564613075553957,0.5829931764049995,1.4879548329248051,030050
ASO584_10_R3.1P4-1,KQ2228_L20_6-09-5_10uM_R3.1P4-1,4-1,0.31704310364833715,1.687947326475712,0.5540138573967769,1.656673797470154,030050
ASO595_10_R3.1P5-1,KQ2248_L20_5-09-6_10uM_R3.1P5-1,5-1,0.35940119850337665,0.5010672139753425,0.5555261483858057,0.7057966706678971,030050
ASO578_10_R3.1P3-2,KQ2222_L20_5-09-6_10uM_R3.1P3-2,3-2,0.3697499836749197,0.1610618462791379,0.661097013259317,1.3183346308386596,030060
ASO592_10_R3.1P5-1,KQ2245_L20_5-09-6_10uM_R3.1P5-1,5-1,0.3993114848303714,0.5507372015377504,0.675874975170374,0.7749479229057946,030060
ASO596_10_R3.1P5-1,KQ2249_L20_6-09-5_10uM_R3.1P5-1,5-1,0.3013676463214993,0.6934032044871254,0.613361096898538,0.2406349531593392,030060
ASO187-2nd_10_R3.1P3-1,KQ995_2nd batch_L20_5-10-5_10uM_R3.1P3-1,3-1,0.38256956779115486,0.2539928635346126,0.7614980125637026,0.948241850434542,030070
ASO579_10_R3.1P3-2,KQ2223_L20_6-08-6_10uM_R3.1P3-2,3-2,0.3759358879790787,1.6663133646420991,0.7033885548645293,1.682731887644411,030070
