Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp
ASO204-238_MT_1.2-9_20210701,L12,ASO210_3,KQ271_L20_5-10-5_3uM_P1.2-8,31.15161527,23.58265467,7.57,,,,0.20,,
ASO204-238_MT_1.2-9_20210701,L13,ASO235_10,KQ1003_L20_5-10-5_10uM_P1.2-8,32.52202137,26.09502724,6.43,,,,-0.94,-0.70,1.62
ASO204-238_MT_1.2-9_20210701,L14,ASO235_10,KQ1003_L20_5-10-5_10uM_P1.2-8,32.82741459,26.1510776,6.68,,,,-0.69,,
ASO204-238_MT_1.2-9_20210701,L15,ASO235_10,KQ1003_L20_5-10-5_10uM_P1.2-8,33.17462622,26.27508502,6.90,,,,-0.47,,
ASO204-238_MT_1.2-9_20210701,L16,ASO235_10,KQ1003_L20_5-10-5_10uM_P1.2-8,35.37317137,28.08683434,7.29,,,,-0.08,-0.51,1.42
ASO204-238_MT_1.2-9_20210701,L17,ASO235_10,KQ1003_L20_5-10-5_10uM_P1.2-8,34.98674779,28.03021633,6.96,,,,-0.41,,
ASO204-238_MT_1.2-9_20210701,L18,ASO235_10,KQ1003_L20_5-10-5_10uM_P1.2-8,34.52184456,28.20212686,6.32,,,,-1.04,,
ASO204-238_MT_1.2-9_20210701,L19,ASO235_3,KQ1003_L20_5-10-5_3uM_P1.2-8,30.40394626,23.33443169,7.07,,,,-0.30,-0.46,1.38
ASO204-238_MT_1.2-9_20210701,L20,ASO235_3,KQ1003_L20_5-10-5_3uM_P1.2-8,30.1033747,23.33904085,6.76,,,,-0.60,,
ASO204-238_MT_1.2-9_20210701,L21,ASO235_3,KQ1003_L20_5-10-5_3uM_P1.2-8,30.27087057,23.39195411,6.88,,,,-0.49,,
ASO204-238_MT_1.2-9_20210701,L22,ASO235_3,KQ1003_L20_5-10-5_3uM_P1.2-8,30.08896307,23.21804745,6.87,,,,-0.49,-0.44,1.35
ASO204-238_MT_1.2-9_20210701,L23,ASO235_3,KQ1003_L20_5-10-5_3uM_P1.2-8,30.52996553,23.5234119,7.01,,,,-0.36,,
ASO204-238_MT_1.2-9_20210701,L24,ASO235_3,KQ1003_L20_5-10-5_3uM_P1.2-8,30.29670624,23.39252077,6.90,,,,-0.46,,
ASO204-238_MT_1.2-9_20210701,M1,ASO229_10,KQ1002_L20_5-10-5_10uM_P1.2-8,40,32.54513641,7.45,,,,0.09,-1.06,2.08
ASO204-238_MT_1.2-9_20210701,M2,ASO229_10,KQ1002_L20_5-10-5_10uM_P1.2-8,38.90813379,32.84641138,6.06,,,,-1.30,,
ASO204-238_MT_1.2-9_20210701,M3,ASO229_10,KQ1002_L20_5-10-5_10uM_P1.2-8,37.8981898,32.49275907,5.41,,,,-1.96,,
ASO204-238_MT_1.2-9_20210701,M4,ASO229_10,KQ1002_L20_5-10-5_10uM_P1.2-8,35.91533702,29.82099187,6.09,,,,-1.27,-1.21,2.31
ASO204-238_MT_1.2-9_20210701,M5,ASO229_10,KQ1002_L20_5-10-5_10uM_P1.2-8,35.94739349,29.82514295,6.12,,,,-1.24,,
ASO204-238_MT_1.2-9_20210701,M6,ASO229_10,KQ1002_L20_5-10-5_10uM_P1.2-8,36.30292389,30.04542508,6.26,,,,-1.11,,
ASO204-238_MT_1.2-9_20210701,M7,ASO229_3,KQ1002_L20_5-10-5_3uM_P1.2-8,34.68268981,27.9705276,6.71,,,,-0.65,-0.90,1.87
