,Experiment Name,Position,SampleName,ASO Microsynth ID,dCt,ddCt,Exp,Exp_std,Exp_zscore
3295,Rd2.3_P7+8_MT_20210726,B1,KQJM150_10_P2.3-7,KQJM150_L20_6-08-6_10uM_P2.3-7,8.1089035465806,1.2944591750136487,0.40768896845843094,0.02141548717651773,1.1562664508412803
3296,Rd2.3_P7+8_MT_20210726,B2,KQJM150_10_P2.3-7,KQJM150_L20_6-08-6_10uM_P2.3-7,7.972599337951099,1.1581549663841484,0.4480852163446718,0.02141548717651773,0.6614054494458191
3297,Rd2.3_P7+8_MT_20210726,B3,KQJM150_10_P2.3-7,KQJM150_L20_6-08-6_10uM_P2.3-7,7.9981642500408014,1.183719878473851,0.44021497302061247,0.02141548717651773,0.757817287088208
3298,Rd2.3_P7+8_MT_20210726,B13,KQJM150_10_P2.3-7,KQJM150_L20_6-08-6_10uM_P2.3-7,7.724906423414598,0.9104620518476478,0.5320146756328071,0.03829968451006874,0.36674489726132387
3299,Rd2.3_P7+8_MT_20210726,B14,KQJM150_10_P2.3-7,KQJM150_L20_6-08-6_10uM_P2.3-7,7.609911965877799,0.7954675943108489,0.5761564041149644,0.03829968451006874,0.9074886817217379
3300,Rd2.3_P7+8_MT_20210726,B15,KQJM150_10_P2.3-7,KQJM150_L20_6-08-6_10uM_P2.3-7,7.531589010150999,0.7171446385840481,0.6083001906213362,0.03829968451006874,1.3012556083922462
3301,Rd2.3_P7+8_MT_20210726,B7,KQJM150_3_P2.3-7,KQJM150_L20_6-08-6_3uM_P2.3-7,7.029632953741299,0.2151885821743482,0.8614335498913956,0.031817163860313864,1.6489287141766251
3302,Rd2.3_P7+8_MT_20210726,B8,KQJM150_3_P2.3-7,KQJM150_L20_6-08-6_3uM_P2.3-7,7.129366111265103,0.3149217396981525,0.8038945975524344,0.031817163860313864,0.28135765126363793
3303,Rd2.3_P7+8_MT_20210726,B9,KQJM150_3_P2.3-7,KQJM150_L20_6-08-6_3uM_P2.3-7,7.1200045453106,0.3055601737436495,0.8091279850251234,0.031817163860313864,0.40574346257453575
3304,Rd2.3_P7+8_MT_20210726,B19,KQJM150_3_P2.3-7,KQJM150_L20_6-08-6_3uM_P2.3-7,7.183648410058598,0.3692040384916479,0.7742095246593206,0.013898140192625525,0.42418954830878486
3305,Rd2.3_P7+8_MT_20210726,B20,KQJM150_3_P2.3-7,KQJM150_L20_6-08-6_3uM_P2.3-7,7.2161396870729,0.4016953155059495,0.7569682446353754,0.013898140192625525,0.8339758702672647
3306,Rd2.3_P7+8_MT_20210726,B21,KQJM150_3_P2.3-7,KQJM150_L20_6-08-6_3uM_P2.3-7,7.2358303659366,0.4213859943696496,0.7467069197126928,0.013898140192625525,1.0778644094387781
3307,Rd2.3_P7+8_MT_20210726,C1,KQJM151_10_P2.3-7,KQJM151_L18_5-08-5_10uM_P2.3-7,7.434127737502401,0.6196833659354501,0.650813748750265,0.019015542231285786,0.8982713072331466
3308,Rd2.3_P7+8_MT_20210726,C2,KQJM151_10_P2.3-7,KQJM151_L18_5-08-5_10uM_P2.3-7,7.434689381368102,0.6202450098011516,0.6505604350570134,0.019015542231285786,0.8904567624127083
3309,Rd2.3_P7+8_MT_20210726,C3,KQJM151_10_P2.3-7,KQJM151_L18_5-08-5_10uM_P2.3-7,7.509344836688101,0.6949004651211501,0.6177519372329981,0.019015542231285786,0.12166174348435697
3310,Rd2.3_P7+8_MT_20210726,C13,KQJM151_10_P2.3-7,KQJM151_L18_5-08-5_10uM_P2.3-7,7.597495755953098,0.7830513843861473,0.5811363550903734,0.03594358138287608,1.251226056045409
3311,Rd2.3_P7+8_MT_20210726,C14,KQJM151_10_P2.3-7,KQJM151_L18_5-08-5_10uM_P2.3-7,7.5884829666584,0.7740385950914499,0.5847781877845437,0.03594358138287608,1.138878142863823
3312,Rd2.3_P7+8_MT_20210726,C15,KQJM151_10_P2.3-7,KQJM151_L18_5-08-5_10uM_P2.3-7,7.446774866998698,0.6323304954317477,0.645133439853123,0.03594358138287608,0.7230378727477408
3313,Rd2.3_P7+8_MT_20210726,C7,KQJM151_3_P2.3-7,KQJM151_L18_5-08-5_3uM_P2.3-7,7.290076976715099,0.4756326051481485,0.7191513812665598,0.029629638815799397,1.1689959414322835
3314,Rd2.3_P7+8_MT_20210726,C8,KQJM151_3_P2.3-7,KQJM151_L18_5-08-5_3uM_P2.3-7,7.299480094743398,0.4850357231764475,0.7144793781282373,0.029629638815799397,1.0655579923000165
3315,Rd2.3_P7+8_MT_20210726,C9,KQJM151_3_P2.3-7,KQJM151_L18_5-08-5_3uM_P2.3-7,7.4015976411366005,0.58715326956965,0.6656550847503323,0.029629638815799397,0.015409769347492846
3316,Rd2.3_P7+8_MT_20210726,C19,KQJM151_3_P2.3-7,KQJM151_L18_5-08-5_3uM_P2.3-7,7.5129973036682,0.6985529321012498,0.6161899544577869,0.029553707069281995,1.1105656328040387
3317,Rd2.3_P7+8_MT_20210726,C20,KQJM151_3_P2.3-7,KQJM151_L18_5-08-5_3uM_P2.3-7,7.514457116531698,0.7000127449647477,0.615566768647652,0.029553707069281995,1.1243629399162567
3318,Rd2.3_P7+8_MT_20210726,C21,KQJM151_3_P2.3-7,KQJM151_L18_5-08-5_3uM_P2.3-7,7.3985471987063995,0.584102827139449,0.6670640385942056,0.029553707069281995,0.01578440833548837
3319,Rd2.3_P7+8_MT_20210726,D1,KQJM153_10_P2.3-7,KQJM153_L18_5-08-5_10uM_P2.3-7,7.501045844555698,0.6866014729887473,0.6213157481304064,0.013178848325944783,1.0535527387409123
3320,Rd2.3_P7+8_MT_20210726,D2,KQJM153_10_P2.3-7,KQJM153_L18_5-08-5_10uM_P2.3-7,7.5634976699555025,0.7490532983885521,0.5949938665153796,0.013178848325944783,0.7318696038243909
3321,Rd2.3_P7+8_MT_20210726,D3,KQJM153_10_P2.3-7,KQJM153_L18_5-08-5_10uM_P2.3-7,7.529114689533401,0.7146703179664504,0.609344362188445,0.013178848325944783,0.9072488758397427
3322,Rd2.3_P7+8_MT_20210726,D13,KQJM153_10_P2.3-7,KQJM153_L18_5-08-5_10uM_P2.3-7,7.9103609027368975,1.095916531169947,0.46783881550140083,0.01957553243443762,0.8221087944104662
3323,Rd2.3_P7+8_MT_20210726,D14,KQJM153_10_P2.3-7,KQJM153_L18_5-08-5_10uM_P2.3-7,7.999698200671499,1.185253829104549,0.43974716163081173,0.01957553243443762,1.1654205459883646
3324,Rd2.3_P7+8_MT_20210726,D15,KQJM153_10_P2.3-7,KQJM153_L18_5-08-5_10uM_P2.3-7,7.881144613421402,1.0667002418544511,0.47740969128656285,0.01957553243443762,0.705141878006211
3325,Rd2.3_P7+8_MT_20210726,D7,KQJM153_3_P2.3-7,KQJM153_L18_5-08-5_3uM_P2.3-7,7.0704161540251,0.2559717824581495,0.8374228664263704,0.0440530368611633,1.1992125643340559
3326,Rd2.3_P7+8_MT_20210726,D8,KQJM153_3_P2.3-7,KQJM153_L18_5-08-5_3uM_P2.3-7,7.066774891111599,0.2523305195446488,0.8395391335942198,0.0440530368611633,1.2439598972931718
3327,Rd2.3_P7+8_MT_20210726,D9,KQJM153_3_P2.3-7,KQJM153_L18_5-08-5_3uM_P2.3-7,7.2062011246634015,0.3917567530964509,0.7622009159120933,0.0440530368611633,0.3913151897382611
3328,Rd2.3_P7+8_MT_20210726,D19,KQJM153_3_P2.3-7,KQJM153_L18_5-08-5_3uM_P2.3-7,7.280068747463101,0.4656243758961507,0.7241576053404929,0.022630733856332293,1.1957205648612919
3329,Rd2.3_P7+8_MT_20210726,D20,KQJM153_3_P2.3-7,KQJM153_L18_5-08-5_3uM_P2.3-7,7.225772857617997,0.4113284860510466,0.7519306497287777,0.022630733856332293,0.6084744536844071
3330,Rd2.3_P7+8_MT_20210726,D21,KQJM153_3_P2.3-7,KQJM153_L18_5-08-5_3uM_P2.3-7,7.193398632251903,0.3789542606849485,0.7689947955190779,0.022630733856332293,0.24766225334326525
3331,Rd2.3_P7+8_MT_20210726,E1,KQJM154_10_P2.3-7,KQJM154_L17_5-08-4_10uM_P2.3-7,7.5311749369077,0.7167305653407494,0.6084748061677777,0.01337393211632684,1.1001936235116105
3332,Rd2.3_P7+8_MT_20210726,E2,KQJM154_10_P2.3-7,KQJM154_L17_5-08-4_10uM_P2.3-7,7.477350960017098,0.6629065884501477,0.6316045246986994,0.01337393211632684,0.8102920125708518
3333,Rd2.3_P7+8_MT_20210726,E3,KQJM154_10_P2.3-7,KQJM154_L17_5-08-4_10uM_P2.3-7,7.477193204517299,0.6627488329503484,0.6316735930274178,0.01337393211632684,0.8094263288949497
3334,Rd2.3_P7+8_MT_20210726,E13,KQJM154_10_P2.3-7,KQJM154_L17_5-08-4_10uM_P2.3-7,7.188909893912697,0.3744655223457469,0.7713911383443526,0.006142947777834485,0.9417554422934159
3335,Rd2.3_P7+8_MT_20210726,E14,KQJM154_10_P2.3-7,KQJM154_L17_5-08-4_10uM_P2.3-7,7.186218202235899,0.3717738306689488,0.7728316959211666,0.006142947777834485,0.9598109997621763
3336,Rd2.3_P7+8_MT_20210726,E15,KQJM154_10_P2.3-7,KQJM154_L17_5-08-4_10uM_P2.3-7,7.207443343327601,0.3929989717606501,0.761544912620646,0.006142947777834485,0.8183455229218156
3337,Rd2.3_P7+8_MT_20210726,E7,KQJM154_3_P2.3-7,KQJM154_L17_5-08-4_3uM_P2.3-7,7.0330090373808005,0.21856466581385,0.8594200463939575,0.03245318100467505,0.3907841961953263
3338,Rd2.3_P7+8_MT_20210726,E8,KQJM154_3_P2.3-7,KQJM154_L17_5-08-4_3uM_P2.3-7,7.065545377499298,0.2511010059323473,0.8402549222654228,0.03245318100467505,0.03153008501016642
3339,Rd2.3_P7+8_MT_20210726,E9,KQJM154_3_P2.3-7,KQJM154_L17_5-08-4_3uM_P2.3-7,6.960781167935799,0.1463367963688489,0.9035417707956697,0.03245318100467505,1.2178548051611926
3340,Rd2.3_P7+8_MT_20210726,E19,KQJM154_3_P2.3-7,KQJM154_L17_5-08-4_3uM_P2.3-7,7.017843099357602,0.2033987277906517,0.8685021179296417,0.05924164242114117,0.5610294560428403
3341,Rd2.3_P7+8_MT_20210726,E20,KQJM154_3_P2.3-7,KQJM154_L17_5-08-4_3uM_P2.3-7,7.118987562046399,0.3045431904794489,0.8096985558612642,0.05924164242114117,0.5412551565542114
3342,Rd2.3_P7+8_MT_20210726,E21,KQJM154_3_P2.3-7,KQJM154_L17_5-08-4_3uM_P2.3-7,7.2294435720747,0.4149992005077498,0.7500199102781768,0.05924164242114117,1.6599433858553037
3343,Rd2.3_P7+8_MT_20210726,F1,KQJM155_10_P2.3-7,KQJM155_L17_4-10-3_10uM_P2.3-7,7.471032939731899,0.6565885681649481,0.634376587170528,0.025989705089260406,0.48298713915342983
3344,Rd2.3_P7+8_MT_20210726,F2,KQJM155_10_P2.3-7,KQJM155_L17_4-10-3_10uM_P2.3-7,7.565273398736402,0.7508290271694511,0.5942619739471999,0.025989705089260406,0.7344942369851634
3345,Rd2.3_P7+8_MT_20210726,F3,KQJM155_10_P2.3-7,KQJM155_L17_4-10-3_10uM_P2.3-7,7.586229695807198,0.7717853242402475,0.5856922362416929,0.025989705089260406,0.9945863883605648
3346,Rd2.3_P7+8_MT_20210726,F13,KQJM155_10_P2.3-7,KQJM155_L17_4-10-3_10uM_P2.3-7,7.3882611348868,0.5738167633198499,0.6718370374562096,0.038427858499054925,1.6199144805857186
3347,Rd2.3_P7+8_MT_20210726,F14,KQJM155_10_P2.3-7,KQJM155_L17_4-10-3_10uM_P2.3-7,7.482191372953398,0.6677470013864477,0.6294889675799943,0.038427858499054925,0.3346475355282729
3348,Rd2.3_P7+8_MT_20210726,F15,KQJM155_10_P2.3-7,KQJM155_L17_4-10-3_10uM_P2.3-7,7.563193097326401,0.7487487257594507,0.5951194911077711,0.038427858499054925,0.7084685299216965
3349,Rd2.3_P7+8_MT_20210726,F7,KQJM155_3_P2.3-7,KQJM155_L17_4-10-3_3uM_P2.3-7,7.2191195668285,0.4046751952615492,0.7554063439254624,0.007865395134013376,0.5883433987475273
3350,Rd2.3_P7+8_MT_20210726,F8,KQJM155_3_P2.3-7,KQJM155_L17_4-10-3_3uM_P2.3-7,7.2291776874909,0.4147333159239492,0.7501581495479566,0.007865395134013376,0.7608095940846775
3351,Rd2.3_P7+8_MT_20210726,F9,KQJM155_3_P2.3-7,KQJM155_L17_4-10-3_3uM_P2.3-7,7.199734574968801,0.3852902034018504,0.7656249747831341,0.007865395134013376,0.2525386897735029
3352,Rd2.3_P7+8_MT_20210726,F19,KQJM155_3_P2.3-7,KQJM155_L17_4-10-3_3uM_P2.3-7,7.222891806743402,0.4084474351764511,0.7534337497795632,0.038226693983533705,0.6531667994862096
3353,Rd2.3_P7+8_MT_20210726,F21,KQJM155_3_P2.3-7,KQJM155_L17_4-10-3_3uM_P2.3-7,7.162488231364701,0.3480438597977509,0.7856486315685799,0.038226693983533705,0.40547884046972504
3354,Rd2.3_P7+8_Total_20210726,G1,Naive_P2.3-7,Naive_P2.3-7,6.022633696399499,-0.0444766524080506,1.0313089969741087,0.026920218501722357,0.34270770724248567
3355,Rd2.3_P7+8_Total_20210726,G2,Naive_P2.3-7,Naive_P2.3-7,6.012347984877799,-0.0547623639297505,1.0386879998716987,0.026920218501722357,0.4325270852345866
3356,Rd2.3_P7+8_Total_20210726,G3,Naive_P2.3-7,Naive_P2.3-7,6.083343212356301,0.0162328635487511,0.988811300740868,0.026920218501722357,0.17458666094561032
3357,Rd2.3_P7+8_Total_20210726,G4,Naive_P2.3-7,Naive_P2.3-7,5.9263030592926,-0.1408072895149494,1.1025218819654083,0.06766574774950579,1.209531738038113
3358,Rd2.3_P7+8_Total_20210726,G5,Naive_P2.3-7,Naive_P2.3-7,6.063029851254999,-0.0040804975525503,1.0028323890294806,0.06766574774950579,0.003917880036629941
3359,Rd2.3_P7+8_Total_20210726,G6,Naive_P2.3-7,Naive_P2.3-7,6.105983230655898,0.0388728818483485,0.9734151395338527,0.06766574774950579,0.3619932309487038
3360,Rd2.3_P7+8_Total_20210726,H1,Naive_P2.3-7,Naive_P2.3-7,5.916984978400301,-0.1501253704072489,1.1096658980047431,0.030617917755588482,1.2964907873736564
3361,Rd2.3_P7+8_Total_20210726,H2,Naive_P2.3-7,Naive_P2.3-7,5.951353563120598,-0.1157567856869512,1.0835432841274077,0.030617917755588482,0.9785187032650554
3362,Rd2.3_P7+8_Total_20210726,H3,Naive_P2.3-7,Naive_P2.3-7,5.998590513615898,-0.0685198351916511,1.0486402559177,0.030617917755588482,0.5536688519578269
3363,Rd2.3_P7+8_Total_20210726,H4,Naive_P2.3-7,Naive_P2.3-7,6.227307681283801,0.1601973324762511,0.8949026573684974,0.0116194218784296,1.317670090082523
3364,Rd2.3_P7+8_Total_20210726,H5,Naive_P2.3-7,Naive_P2.3-7,6.263121841176801,0.1960114923692515,0.8729606371860062,0.0116194218784296,1.5847547669736461
3365,Rd2.3_P7+8_Total_20210726,H6,Naive_P2.3-7,Naive_P2.3-7,6.2343245732560995,0.1672142244485499,0.8905606522629302,0.0116194218784296,1.3705222441246283
3366,Rd2.3_P7+8_Total_20210726,G7,Ionis1375651_10_P2.3-7,Ionis1375651_10uM_P2.3-7,9.308556632403704,3.2414462835961544,0.105737110774721,0.013910165429864774,0.6735886317776016
3367,Rd2.3_P7+8_Total_20210726,G8,Ionis1375651_10_P2.3-7,Ionis1375651_10uM_P2.3-7,9.001957032289301,2.9348466834817515,0.13077451426258463,0.013910165429864774,1.3643166344939985
3368,Rd2.3_P7+8_Total_20210726,G9,Ionis1375651_10_P2.3-7,Ionis1375651_10uM_P2.3-7,9.2813201946445,3.214209845836951,0.10775226898334765,0.013910165429864774,0.5095659715316488
3369,Rd2.3_P7+8_Total_20210726,H7,Ionis1375651_10_P2.3-7,Ionis1375651_10uM_P2.3-7,9.218504275994704,3.1513939271871543,0.1125475122409651,0.013498571584884387,0.11925986441120096
3370,Rd2.3_P7+8_Total_20210726,H8,Ionis1375651_10_P2.3-7,Ionis1375651_10uM_P2.3-7,9.386898625420901,3.319788276613352,0.10014843095020375,0.013498571584884387,1.1284760585593063
3371,Rd2.3_P7+8_Total_20210726,H9,Ionis1375651_10_P2.3-7,Ionis1375651_10uM_P2.3-7,9.042887240114599,2.9757768913070493,0.1271164908460164,0.013498571584884387,1.066573891785764
3372,Rd2.3_P7+8_Total_20210726,G10,Ionis1375651_3_P2.3-7,Ionis1375651_3uM_P2.3-7,7.746574902937901,1.6794645541303517,0.31219848594449806,0.019741044899493833,0.007389365342506047
3373,Rd2.3_P7+8_Total_20210726,G11,Ionis1375651_3_P2.3-7,Ionis1375651_3uM_P2.3-7,7.6107536889612994,1.54364334015375,0.3430181118380553,0.019741044899493833,1.3161614979448995
3374,Rd2.3_P7+8_Total_20210726,G12,Ionis1375651_3_P2.3-7,Ionis1375651_3uM_P2.3-7,7.7743906287395,1.7072802799319504,0.30623683296103743,0.019741044899493833,0.2634129452565228
3375,Rd2.3_P7+8_Total_20210726,H10,Ionis1375651_3_P2.3-7,Ionis1375651_3uM_P2.3-7,7.658773981159403,1.5916636323518532,0.3317886334106399,0.02771871750695312,0.8339108074853515
3376,Rd2.3_P7+8_Total_20210726,H11,Ionis1375651_3_P2.3-7,Ionis1375651_3uM_P2.3-7,7.7819977158195,1.7148873670119509,0.3046263475465673,0.02771871750695312,0.3325753474218034
3377,Rd2.3_P7+8_Total_20210726,H12,Ionis1375651_3_P2.3-7,Ionis1375651_3uM_P2.3-7,7.922516265768898,1.8554059169613488,0.2763548971220432,0.02771871750695312,1.546694647409421
3378,Rd2.3_P7+8_Total_20210726,G13,Ionis676630_10_P2.3-7,Ionis676630_10uM_P2.3-7,6.293513730006801,0.2264033811992511,0.8547631505284011,0.2276308106681647,1.4983727403342209
3379,Rd2.3_P7+8_Total_20210726,G14,Ionis676630_10_P2.3-7,Ionis676630_10uM_P2.3-7,7.215455014880799,1.1483446660732497,0.4511425709479068,0.2276308106681647,0.6488386905242934
3380,Rd2.3_P7+8_Total_20210726,G15,Ionis676630_10_P2.3-7,Ionis676630_10uM_P2.3-7,7.1546431385744995,1.08753278976695,0.47056541955684095,0.2276308106681647,0.5455115445292003
3381,Rd2.3_P7+8_Total_20210726,H13,Ionis676630_10_P2.3-7,Ionis676630_10uM_P2.3-7,6.443844296050802,0.3767339472432525,0.7701791927492183,0.1882323470838274,1.0483965741053263
3382,Rd2.3_P7+8_Total_20210726,H14,Ionis676630_10_P2.3-7,Ionis676630_10uM_P2.3-7,7.298207825710701,1.2310974769031515,0.4259932639720854,0.1882323470838274,0.782629884899911
3383,Rd2.3_P7+8_Total_20210726,H15,Ionis676630_10_P2.3-7,Ionis676630_10uM_P2.3-7,7.168702776425398,1.1015924276178488,0.466001845143232,0.1882323470838274,0.5697891944861454
3384,Rd2.3_P7+8_Total_20210726,G16,Ionis676630_3_P2.3-7,Ionis676630_3uM_P2.3-7,6.3278279884623,0.2607176396547501,0.834672625023812,0.008546479962616878,0.8938262142261673
3385,Rd2.3_P7+8_Total_20210726,G17,Ionis676630_3_P2.3-7,Ionis676630_3uM_P2.3-7,6.333579370853798,0.2664690220462482,0.8313517808848159,0.008546479962616878,0.8775318512685667
3386,Rd2.3_P7+8_Total_20210726,G18,Ionis676630_3_P2.3-7,Ionis676630_3uM_P2.3-7,6.3057687596588,0.2386584108512508,0.8475330829175808,0.008546479962616878,0.9569285339831413
3387,Rd2.3_P7+8_Total_20210726,H16,Ionis676630_3_P2.3-7,Ionis676630_3uM_P2.3-7,7.2616085518119,1.1944982030043505,0.4369383970832211,0.02661866291292502,1.05773356981239
3388,Rd2.3_P7+8_Total_20210726,H17,Ionis676630_3_P2.3-7,Ionis676630_3uM_P2.3-7,7.104784015338801,1.0376736665312514,0.48711230521337545,0.02661866291292502,0.8115456019780494
3389,Rd2.3_P7+8_Total_20210726,H18,Ionis676630_3_P2.3-7,Ionis676630_3uM_P2.3-7,7.1337207228105015,1.066610374002952,0.4774394308492051,0.02661866291292502,0.8590074276874325
3390,Rd2.3_P7+8_Total_20210726,B4,KQ2022_10_P2.3-7,KQ2022_L21_6-10-5_10uM_P2.3-7,7.825572600798203,1.758462251990654,0.2955630339310731,0.026424376616499497,1.112312907028096
3391,Rd2.3_P7+8_Total_20210726,B5,KQ2022_10_P2.3-7,KQ2022_L21_6-10-5_10uM_P2.3-7,7.913826539608401,1.8467161908008516,0.2780244774050223,0.026424376616499497,0.9492200829947494
3392,Rd2.3_P7+8_Total_20210726,B6,KQ2022_10_P2.3-7,KQ2022_L21_6-10-5_10uM_P2.3-7,8.104410608942697,2.0373002601351478,0.24361919933044637,0.026424376616499497,0.629281896833276
3393,Rd2.3_P7+8_Total_20210726,B16,KQ2022_10_P2.3-7,KQ2022_L21_6-10-5_10uM_P2.3-7,10.033271671973399,3.966161323165849,0.06398327622216371,0.017381596553766587,1.0411708541699376
3394,Rd2.3_P7+8_Total_20210726,B17,KQ2022_10_P2.3-7,KQ2022_L21_6-10-5_10uM_P2.3-7,9.414065632640703,3.3469552838331538,0.09828020765406545,0.017381596553766587,0.7222401944774762
3395,Rd2.3_P7+8_Total_20210726,B18,KQ2022_10_P2.3-7,KQ2022_L21_6-10-5_10uM_P2.3-7,9.780844816001398,3.7137344671938486,0.07621747016700704,0.017381596553766587,0.9274038382087069
3396,Rd2.3_P7+8_Total_20210726,B10,KQ2022_3_P2.3-7,KQ2022_L21_6-10-5_3uM_P2.3-7,7.837989192856202,1.770878844048653,0.29303017823918426,0.02361142635063133,0.5963798402342216
3397,Rd2.3_P7+8_Total_20210726,B11,KQ2022_3_P2.3-7,KQ2022_L21_6-10-5_3uM_P2.3-7,7.633162952140502,1.5660526033329525,0.3377312066041601,0.02361142635063133,0.5139624832770954
3398,Rd2.3_P7+8_Total_20210726,B12,KQ2022_3_P2.3-7,KQ2022_L21_6-10-5_3uM_P2.3-7,7.7935585492821,1.7264482004745505,0.3021950217800597,0.02361142635063133,0.5794821935985042
3399,Rd2.3_P7+8_Total_20210726,B22,KQ2022_3_P2.3-7,KQ2022_L21_6-10-5_3uM_P2.3-7,7.144591232599197,1.0774808837916474,0.473855509182008,0.6744369946085846,0.2629838000911698
3400,Rd2.3_P7+8_Total_20210726,B23,KQ2022_3_P2.3-7,KQ2022_L21_6-10-5_3uM_P2.3-7,6.817396675344902,0.7502863265373527,0.5944855603644206,0.6744369946085846,0.04057258603849556
3401,Rd2.3_P7+8_Total_20210726,C4,KQ2062_10_P2.3-7,KQ2062_L21_7-08-6_10uM_P2.3-7,9.444815379685604,3.3777050308780545,0.09620761957206317,0.02324911028605711,1.2825003895963305
3402,Rd2.3_P7+8_Total_20210726,C5,KQ2062_10_P2.3-7,KQ2062_L21_7-08-6_10uM_P2.3-7,8.979393522861798,2.9122831740542487,0.13283588353626116,0.02324911028605711,0.6884837825147658
3403,Rd2.3_P7+8_Total_20210726,C6,KQ2062_10_P2.3-7,KQ2062_L21_7-08-6_10uM_P2.3-7,8.910555076267102,2.843444727459552,0.13932782130546528,0.02324911028605711,0.5832011829676887
3404,Rd2.3_P7+8_Total_20210726,C16,KQ2062_10_P2.3-7,KQ2062_L21_7-08-6_10uM_P2.3-7,8.337595674938001,2.2704853261304514,0.20726015190422903,0.026393875410481483,0.5184871900565816
3405,Rd2.3_P7+8_Total_20210726,C17,KQ2062_10_P2.3-7,KQ2062_L21_7-08-6_10uM_P2.3-7,8.2611213809211,2.19401103211355,0.21854298392457977,0.026393875410481483,0.7014658210272163
3406,Rd2.3_P7+8_Total_20210726,C18,KQ2062_10_P2.3-7,KQ2062_L21_7-08-6_10uM_P2.3-7,8.024126270216996,1.9570159214094467,0.2575606459809349,0.026393875410481483,1.3342323439949852
3407,Rd2.3_P7+8_Total_20210726,C10,KQ2062_3_P2.3-7,KQ2062_L21_7-08-6_3uM_P2.3-7,7.530937145932498,1.4638267971249483,0.3625302292045064,0.026486790634695397,0.5134554156991136
3408,Rd2.3_P7+8_Total_20210726,C11,KQ2062_3_P2.3-7,KQ2062_L21_7-08-6_3uM_P2.3-7,7.443450279720601,1.3763399309130513,0.38519478306129906,0.026486790634695397,0.8366369448830463
3409,Rd2.3_P7+8_Total_20210726,C12,KQ2062_3_P2.3-7,KQ2062_L21_7-08-6_3uM_P2.3-7,7.334787242075201,1.2676768932676516,0.4153280187094159,0.026486790634695397,1.2663169305360404
3410,Rd2.3_P7+8_Total_20210726,C22,KQ2062_3_P2.3-7,KQ2062_L21_7-08-6_3uM_P2.3-7,8.071806422118598,2.004696073311049,0.24918755550537963,0.01926824196672908,1.1027360539997721
3411,Rd2.3_P7+8_Total_20210726,C23,KQ2062_3_P2.3-7,KQ2062_L21_7-08-6_3uM_P2.3-7,7.869604436933301,1.8024940881257516,0.2866785587761362,0.01926824196672908,0.568139174474099
3412,Rd2.3_P7+8_Total_20210726,C24,KQ2062_3_P2.3-7,KQ2062_L21_7-08-6_3uM_P2.3-7,8.009350671038398,1.942240322230848,0.26021205003162057,0.01926824196672908,0.9455340626443316
3413,Rd2.3_P7+8_Total_20210726,F4,KQ498_10_P2.3-7,KQ498_L20_5-10-5_10uM_P2.3-7,7.026807529897599,0.95969718109005,0.5141648242086352,0.026673416273107268,1.1063022901477542
3414,Rd2.3_P7+8_Total_20210726,F5,KQ498_10_P2.3-7,KQ498_L20_5-10-5_10uM_P2.3-7,7.1844616190728985,1.117351270265349,0.46093931486864675,0.026673416273107268,0.6367249838273684
3415,Rd2.3_P7+8_Total_20210726,F6,KQ498_10_P2.3-7,KQ498_L20_5-10-5_10uM_P2.3-7,7.094296802771698,1.0271864539641484,0.4906661141207714,0.026673416273107268,0.8989870174168166
3416,Rd2.3_P7+8_Total_20210726,F16,KQ498_10_P2.3-7,KQ498_L20_5-10-5_10uM_P2.3-7,7.649995152740999,1.5828848039334495,0.33381372906133083,0.03891578239924361,0.4848291523009498
3417,Rd2.3_P7+8_Total_20210726,F17,KQ498_10_P2.3-7,KQ498_L20_5-10-5_10uM_P2.3-7,7.9864919624228,1.9193816136152504,0.2643678025641012,0.03891578239924361,1.097509641484967
3418,Rd2.3_P7+8_Total_20210726,F18,KQ498_10_P2.3-7,KQ498_L20_5-10-5_10uM_P2.3-7,7.963277225671202,1.8961668768636528,0.26865621589092686,0.03891578239924361,1.0596754976060223
3419,Rd2.3_P7+8_Total_20210726,F10,KQ498_3_P2.3-7,KQ498_L20_5-10-5_3uM_P2.3-7,6.899469958435098,0.8323596096275487,0.5616099458248258,0.025221990468019047,1.0988522260986318
3420,Rd2.3_P7+8_Total_20210726,F11,KQ498_3_P2.3-7,KQ498_L20_5-10-5_3uM_P2.3-7,7.0239123351035,0.9568019862959504,0.515197684200164,0.025221990468019047,0.19953195700796197
3421,Rd2.3_P7+8_Total_20210726,F12,KQ498_3_P2.3-7,KQ498_L20_5-10-5_3uM_P2.3-7,6.9152064874879,0.8480961386803507,0.5555173443875095,0.025221990468019047,0.9807972170930371
3422,Rd2.3_P7+8_Total_20210726,F22,KQ498_3_P2.3-7,KQ498_L20_5-10-5_3uM_P2.3-7,7.1276389923739,1.06052864356635,0.4794563413393873,0.03755697684749375,0.493020246958241
3423,Rd2.3_P7+8_Total_20210726,F23,KQ498_3_P2.3-7,KQ498_L20_5-10-5_3uM_P2.3-7,7.307716331566802,1.2406059827592522,0.42319486208807966,0.03755697684749375,1.583186657483679
3424,Rd2.3_P7+8_Total_20210726,F24,KQ498_3_P2.3-7,KQ498_L20_5-10-5_3uM_P2.3-7,7.083286552067499,1.016176203259949,0.4944250679994145,0.03755697684749375,0.20297449575771614
