,Experiment Name,SampleName,ASO Microsynth ID,Exp_zscore,Exp,Test plate #,Avg Exp,Avg Exp_zscore,Avg Exp_zscore range,Exp t_stat,Exp p_value,Exp dof
105,ASO1-95_WT_1.2-6_20210630,ASO54_10,KQ912_L20_5-10-5_10uM_P1.2-2,0.5490757722329673,1.6198198075325865,2.0,3.4702866441881213,-0.2681403526654324,0.5362807053308648,,,
106,ASO1-95_WT_1.2-6_20210630,ASO54_10,KQ912_L20_5-10-5_10uM_P1.2-2,0.0899160474076102,3.773317067720146,2.0,3.4702866441881213,,0.5362807053308648,,,
107,ASO1-95_WT_1.2-6_20210630,ASO54_10,KQ912_L20_5-10-5_10uM_P1.2-2,0.3452613331709401,2.3067047137487906,2.0,3.4702866441881213,,0.5362807053308648,,,
108,ASO1-95_MT_1.2-6_20210630,ASO59_10,KQ979_L20_5-10-5_10uM_P1.2-2,0.2331708699188324,1.3441243995934182,2.0,1.3070007349495936,-0.0287557428668356,0.0575114857336713,-0.0630319562659747,0.9548428390015276,2.278643872631164
109,ASO1-95_MT_1.2-6_20210630,ASO59_10,KQ979_L20_5-10-5_10uM_P1.2-2,0.4942934558415165,1.2283031493691765,2.0,1.3070007349495936,,0.0575114857336713,,,
110,ASO1-95_MT_1.2-6_20210630,ASO59_10,KQ979_L20_5-10-5_10uM_P1.2-2,0.1748553573221743,1.3348398541700357,2.0,1.3070007349495936,,0.0575114857336713,,,
111,ASO1-95_MT_1.2-6_20210630,ASO59_10,KQ979_L20_5-10-5_10uM_P1.2-2,1.7217580739018843,1.0328757151493884,2.0,1.3070007349495936,0.0287557428668356,0.0575114857336713,,,
112,ASO1-95_MT_1.2-6_20210630,ASO59_10,KQ979_L20_5-10-5_10uM_P1.2-2,0.7145366413468853,1.420763739128977,2.0,1.3070007349495936,,0.0575114857336713,,,
113,ASO1-95_MT_1.2-6_20210630,ASO59_10,KQ979_L20_5-10-5_10uM_P1.2-2,1.0934886611555086,1.481097552286566,2.0,1.3070007349495936,,0.0575114857336713,,,
114,ASO1-95_WT_1.2-6_20210630,ASO59_10,KQ979_L20_5-10-5_10uM_P1.2-2,0.8984756908978065,1.9531914033713345,2.0,1.4828067496063841,0.2770275817438319,0.5540551634876638,0.6369758693388179,0.5702746742504279,2.939634332838029
115,ASO1-95_WT_1.2-6_20210630,ASO59_10,KQ979_L20_5-10-5_10uM_P1.2-2,0.4382093989303932,1.2533882149920013,2.0,1.4828067496063841,,0.5540551634876638,,,
116,ASO1-95_WT_1.2-6_20210630,ASO59_10,KQ979_L20_5-10-5_10uM_P1.2-2,0.3708164532640834,1.6769426296819778,2.0,1.4828067496063841,,0.5540551634876638,,,
117,ASO1-95_WT_1.2-6_20210630,ASO59_10,KQ979_L20_5-10-5_10uM_P1.2-2,1.017916220604905,0.949890640866136,2.0,1.4828067496063841,-0.2770275817438319,0.5540551634876638,,,
118,ASO1-95_WT_1.2-6_20210630,ASO59_10,KQ979_L20_5-10-5_10uM_P1.2-2,1.2786598156274265,2.1522315996610897,2.0,1.4828067496063841,,0.5540551634876638,,,
119,ASO1-95_WT_1.2-6_20210630,ASO59_10,KQ979_L20_5-10-5_10uM_P1.2-2,1.0918263402540176,0.9111960090657658,2.0,1.4828067496063841,,0.5540551634876638,,,
120,ASO1-95_MT_1.2-6_20210630,ASO62_10,KQ830_L20_5-10-5_10uM_P1.2-2,0.7961720202447736,1.1947151351560203,2.0,1.4753368166457013,0.1629830720939086,0.325966144187816,0.3629089384609503,0.7364559179359086,3.697672859030261
