Experiment Name,Position,SampleName,ASO Microsynth ID,dCt,ddCt from Naive,Exp from Naive,Avg dCt Ionis676630,ddCt,Exp,Exp_zscore,Avg Exp_zscore,Avg_naive,Test plate #,Avg_plate,Min_plate,Max_plate,outliers removed by Exp_zscore: 375 greater than 1.8
ASO121-144_total_20210615,G6,Naive_P11,Naive_P11,7.410757423,-0.13246298,1.096163484,7.292617248,0.118140175,0.921374659,0.481156508,,,11,,,,
ASO121-144_total_20210615,G7,Naive_P11,Naive_P11,7.247697337,-0.295523067,1.22732988,7.292617248,-0.044919911,1.031625909,1.247255381,1.138320644,,11,,,,
ASO121-144_total_20210615,G8,Naive_P11,Naive_P11,7.232951608,-0.310268796,1.239938698,7.292617248,-0.05966564,1.042224186,1.32089925,,,11,,,,
ASO121-144_total_20210615,G9,Naive_P11,Naive_P11,7.330628902,-0.212591502,1.158767801,7.292617248,0.038011654,0.973996401,0.846807302,,,11,,,,
ASO121-144_total_20210615,H1,Naive_P11,Naive_P11,7.633293267,0.090072864,0.9394753,7.292617248,0.340676019,0.7896712,0.434006554,0.266606627,,11,,,,
ASO121-144_total_20210615,H2,Naive_P11,Naive_P11,7.486046416,-0.057173987,1.040425733,7.292617248,0.193429168,0.874524575,0.155611026,,,11,,,,
ASO121-144_total_20210615,H3,Naive_P11,Naive_P11,7.473143705,-0.070076698,1.049772491,7.292617248,0.180526458,0.882380946,0.210202301,,,11,,,,
ASO121-144_total_20210615,H4,Naive_P11,Naive_P11,7.646540583,0.103320179,0.930888204,7.292617248,0.353923335,0.78245336,0.484160898,0.448183633,,11,,,,
ASO121-144_total_20210615,H5,Naive_P11,Naive_P11,7.645922903,0.1027025,0.931286842,7.292617248,0.353305655,0.782788434,0.481832585,,,11,,,,
ASO121-144_total_20210615,H6,Naive_P11,Naive_P11,7.618787637,0.075567234,0.948968935,7.292617248,0.326170389,0.797651028,0.378557416,,,11,,,,
ASO121-144_total_20210615,H7,Naive_P11,Naive_P11,7.710944399,0.167723996,0.890246031,7.292617248,0.418327152,0.748291788,0.721538178,0.467342839,,11,,,,
ASO121-144_total_20210615,H8,Naive_P11,Naive_P11,7.647888375,0.104667972,0.930018957,7.292617248,0.355271128,0.781722719,0.489237878,,,11,,,,
ASO121-144_total_20210615,H9,Naive_P11,Naive_P11,7.570839399,0.027618995,0.981038054,7.292617248,0.278222151,0.824606563,0.191252462,,,11,,,,
ASO121-144_MT_20210615,G1,Naive_P11,Naive_P11,8.135187935,0.093862583,0.937010693,7.968213041,0.166974894,0.890708401,0.753107017,1.239823972,0.821318181,11,,,,
ASO121-144_MT_20210615,G2,Naive_P11,Naive_P11,8.245425227,0.204099875,0.86808013,7.968213041,0.277212186,0.825184035,1.532218304,,,11,,,,
ASO121-144_MT_20210615,G3,Naive_P11,Naive_P11,8.231076633,0.189751281,0.87675686,7.968213041,0.262863593,0.833432005,1.434146594,,,11,,,,
ASO121-144_MT_20210615,G4,Naive_P11,Naive_P11,8.000360593,-0.040964759,1.028801577,7.968213041,0.032147553,0.977963446,0.284390864,0.595122423,,11,,,,
ASO121-144_MT_20210615,G5,Naive_P11,Naive_P11,7.858209782,-0.18311557,1.135333047,7.968213041,-0.110003259,1.079230674,1.488499272,,,11,,,,
ASO121-144_MT_20210615,G6,Naive_P11,Naive_P11,8.034496721,-0.006828631,1.004744466,7.968213041,0.06628368,0.955095115,0.012477134,,,11,,,,
ASO121-144_MT_20210615,G7,Naive_P11,Naive_P11,7.811108002,-0.23021735,1.173011657,7.968213041,-0.157105039,,1.914374659,1.22541765,,11,,,,
ASO121-144_MT_20210615,G8,Naive_P11,Naive_P11,7.906056392,-0.13526896,1.098297549,7.968213041,-0.062156648,1.044025282,1.069892879,,,11,,,,
ASO121-144_MT_20210615,G9,Naive_P11,Naive_P11,7.950657763,-0.090667589,1.06486282,7.968213041,-0.017555277,1.012242727,0.691985413,,,11,,,,
ASO121-144_MT_20210615,H1,Naive_P11,Naive_P11,7.935694221,-0.105631131,1.075964986,7.968213041,-0.032518819,1.02279628,0.817471443,0.647963801,,11,,,,
ASO121-144_MT_20210615,H2,Naive_P11,Naive_P11,7.901081732,-0.14024362,1.102091204,7.968213041,-0.067131308,1.047631474,1.112771968,,,11,,,,
ASO121-144_MT_20210615,H3,Naive_P11,Naive_P11,8.03781941,-0.003505942,1.002433089,7.968213041,0.069606369,0.952897955,0.013647991,,,11,,,,
ASO121-144_MT_20210615,H4,Naive_P11,Naive_P11,8.127680085,0.086354733,0.941899649,7.968213041,0.159467044,0.895355769,0.697847918,0.58413816,,11,,,,
ASO121-144_MT_20210615,H5,Naive_P11,Naive_P11,8.0880193,0.046693948,0.968152388,7.968213041,0.119806259,0.920311232,0.40111735,,,11,,,,
ASO121-144_MT_20210615,H6,Naive_P11,Naive_P11,8.121675977,0.080350624,0.94582775,7.968213041,0.153462936,0.899089763,0.653449213,,,11,,,,
ASO121-144_MT_20210615,H7,Naive_P11,Naive_P11,8.132925311,0.091599959,0.938481389,7.968213041,0.16471227,0.892106422,0.73648397,0.635443082,,11,,,,
ASO121-144_MT_20210615,H8,Naive_P11,Naive_P11,8.067202741,0.025877389,0.982223068,7.968213041,0.098989701,0.93368661,0.242078672,,,11,,,,
ASO121-144_MT_20210615,H9,Naive_P11,Naive_P11,8.159178511,0.117853159,0.92155798,7.968213041,0.190965471,0.876019281,0.927766603,,,11,,,,
ASO121-144_WT_20210615,G1,Naive_P11,Naive_P11,8.309539471,0.153817527,0.898868809,9.264663903,-0.955124433,1.938746844,0.991338591,1.212478588,0.836631779,11,,,,
ASO121-144_WT_20210615,G2,Naive_P11,Naive_P11,8.403737752,0.248015809,0.842053726,9.264663903,-0.860926151,1.816203865,1.520279523,,,11,,,,
ASO121-144_WT_20210615,G3,Naive_P11,Naive_P11,8.332911827,0.177189883,0.884424022,9.264663903,-0.931752077,1.907591258,1.125817651,,,11,,,,
ASO121-144_WT_20210615,G4,Naive_P11,Naive_P11,7.87305091,-0.282671034,1.216444951,9.264663903,-1.391612993,,1.965253436,1.423919755,,11,,,,
ASO121-144_WT_20210615,G5,Naive_P11,Naive_P11,8.005379768,-0.150342176,1.109832669,9.264663903,-1.259284136,2.393769328,0.972707143,,,11,,,,
ASO121-144_WT_20210615,G6,Naive_P11,Naive_P11,7.955822164,-0.19989978,1.148618561,9.264663903,-1.30884174,2.477425613,1.333798686,,,11,,,,
ASO121-144_WT_20210615,G7,Naive_P11,Naive_P11,8.084439845,-0.071282098,1.050649963,9.264663903,-1.180224058,2.266119683,0.421723953,0.806284361,,11,,,,
ASO121-144_WT_20210615,G8,Naive_P11,Naive_P11,8.01152294,-0.144199003,1.105116913,9.264663903,-1.253140963,2.383598035,0.928804074,,,11,,,,
ASO121-144_WT_20210615,G9,Naive_P11,Naive_P11,7.992090197,-0.163631746,1.120103267,9.264663903,-1.272573706,2.415921715,1.068325058,,,11,,,,
ASO121-144_WT_20210615,H1,Naive_P11,Naive_P11,8.155087007,-0.000634936,1.000440201,9.264663903,-1.109576896,2.157823548,0.045722317,0.314153532,,11,,,,
ASO121-144_WT_20210615,H2,Naive_P11,Naive_P11,8.135446234,-0.02027571,1.014153274,9.264663903,-1.12921767,2.187400919,0.081944581,,,11,,,,
ASO121-144_WT_20210615,H3,Naive_P11,Naive_P11,8.279419917,0.123697974,0.917832009,9.264663903,-0.985243986,1.979648079,0.814793698,,,11,,,,
ASO121-144_WT_20210615,H4,Naive_P11,Naive_P11,8.035799022,-0.119922921,1.086676803,9.264663903,-1.228864881,2.343825041,0.757129084,0.573650429,,11,,,,
ASO121-144_WT_20210615,H5,Naive_P11,Naive_P11,8.266285938,0.110563994,0.926225901,9.264663903,-0.998377965,1.997752646,0.736647674,,,11,,,,
ASO121-144_WT_20210615,H6,Naive_P11,Naive_P11,8.183470595,0.027748652,0.980949892,9.264663903,-1.081193308,2.115785405,0.227174529,,,11,,,,
ASO121-144_WT_20210615,H7,Naive_P11,Naive_P11,8.32343704,0.167715097,0.890251523,9.264663903,-0.941226863,1.920160443,1.071564391,0.689304011,,11,,,,
ASO121-144_WT_20210615,H8,Naive_P11,Naive_P11,8.178311618,0.022589674,0.98446398,9.264663903,-1.086352286,2.12336485,0.194458832,,,11,,,,
ASO121-144_WT_20210615,H9,Naive_P11,Naive_P11,8.277242737,0.121520794,0.919218161,9.264663903,-0.987421166,1.982637834,0.801888809,,,11,,,,
ASO121-144_MT_20210615,I1,ASO133_10,KQ987_10,8.465284388,0.322500035,0.799682912,8.55125595,-0.085971562,1.061402287,0.634561524,0.936723253,,12,0.786289621,0.001064686,2.089416601,
ASO121-144_MT_20210615,I2,ASO133_10,KQ987_10,8.196422931,0.053638579,0.963503239,8.55125595,-0.354833019,1.278837557,1.295679424,,,12,,,,
ASO121-144_MT_20210615,I3,ASO133_10,KQ987_10,8.250248281,0.107463928,0.928218317,8.55125595,-0.301007669,1.232004623,0.879928811,,,12,,,,
ASO121-144_MT_20210615,I4,ASO133_10,KQ987_10,8.556426696,0.413642343,0.750725637,8.55125595,0.005170745,0.996422328,1.211408961,0.775713847,,12,,,,
ASO121-144_MT_20210615,I5,ASO133_10,KQ987_10,8.478840785,0.336056432,0.792203823,8.55125595,-0.072415166,1.05147545,0.722685165,,,12,,,,
ASO121-144_MT_20210615,I6,ASO133_10,KQ987_10,8.3159467,0.173162347,0.886896497,8.55125595,-0.23530925,1.177159041,0.393047415,,,12,,,,
ASO121-144_total_20210615,I1,ASO133_10,KQ987_10,8.196523463,0.651148248,0.636773301,8.777768189,-0.581244726,1.496139529,0.504235896,0.753626027,,12,,,,
ASO121-144_total_20210615,I2,ASO133_10,KQ987_10,8.165952745,0.62057753,0.650410507,8.777768189,-0.611815444,1.528181017,0.778839036,,,12,,,,
ASO121-144_total_20210615,I3,ASO133_10,KQ987_10,8.144200528,0.598825314,0.660291366,8.777768189,-0.633567661,1.551396725,0.97780315,,,12,,,,
ASO121-144_total_20210615,I4,ASO133_10,KQ987_10,8.228402016,0.683026802,0.622857136,8.777768189,-0.549366173,1.463442612,0.224015579,0.902969747,,12,,,,
ASO121-144_total_20210615,I5,ASO133_10,KQ987_10,8.388271964,0.84289675,0.557523009,8.777768189,-0.389496225,1.309935907,1.091573233,,,12,,,,
ASO121-144_total_20210615,I6,ASO133_10,KQ987_10,8.427579687,0.882204472,0.542537787,8.777768189,-0.350188502,1.274727172,1.393320428,,,12,,,,
ASO121-144_WT_20210615,I1,ASO133_10,KQ987_10,8.231459944,-0.058140665,1.041123104,9.288530196,-1.057070252,2.080701851,0.583823339,0.737131069,,12,,,,
ASO121-144_WT_20210615,I2,ASO133_10,KQ987_10,8.217077752,-0.072522857,1.051553941,9.288530196,-1.071452445,2.101548053,0.653107106,,,12,,,,
ASO121-144_WT_20210615,I3,ASO133_10,KQ987_10,8.152182592,-0.137418017,1.099934807,9.288530196,-1.136347605,2.198238018,0.974462763,,,12,,,,
ASO121-144_WT_20210615,I4,ASO133_10,KQ987_10,8.292035288,0.002434679,0.998313832,9.288530196,-0.996494908,1.995146809,0.299475354,0.936781305,,12,,,,
ASO121-144_WT_20210615,I5,ASO133_10,KQ987_10,8.637361772,0.347761163,0.785802595,9.288530196,-0.651168425,1.570439565,1.112067984,,,12,,,,
ASO121-144_WT_20210615,I6,ASO133_10,KQ987_10,8.718876724,0.429276115,0.742634315,9.288530196,-0.569653472,1.484167039,1.398800576,,,12,,,,
ASO121-144_MT_20210615,I7,ASO133_3,KQ987_3,8.78803112,0.645246768,0.639383417,8.55125595,0.23677517,0.848640144,0.359388642,0.475234,,12,,,,
ASO121-144_MT_20210615,I8,ASO133_3,KQ987_3,8.833675764,0.690891411,0.619470973,8.55125595,0.282419814,0.822210776,0.371312313,,,12,,,,
ASO121-144_MT_20210615,I9,ASO133_3,KQ987_3,8.767540821,0.624756468,0.648529242,8.55125595,0.216284871,0.860779204,0.695001044,,,12,,,,
ASO121-144_MT_20210615,I10,ASO133_3,KQ987_3,8.784905942,0.642121589,0.640769956,8.55125595,0.233649991,0.850480468,0.410268664,1.01664477,,12,,,,
ASO121-144_MT_20210615,I11,ASO133_3,KQ987_3,8.762810448,0.620026095,0.650659158,8.55125595,0.211554498,0.863606198,0.773159805,,,12,,,,
ASO121-144_MT_20210615,I12,ASO133_3,KQ987_3,8.931833918,0.789049565,0.578725226,8.55125595,0.380577968,,1.866505842,,,12,,,,
ASO121-144_total_20210615,I7,ASO133_3,KQ987_3,8.235623208,0.690247994,0.619747309,8.777768189,-0.542144981,1.456135873,1.030753802,0.839202047,,12,,,,
ASO121-144_total_20210615,I8,ASO133_3,KQ987_3,8.338916484,0.79354127,0.576926217,8.777768189,-0.438851705,1.355524985,0.622914017,,,12,,,,
ASO121-144_total_20210615,I9,ASO133_3,KQ987_3,8.276982656,0.731607441,0.602232536,8.777768189,-0.500785533,1.414983798,0.863938322,,,12,,,,
ASO121-144_total_20210615,I10,ASO133_3,KQ987_3,8.978890168,1.433514953,0.370227777,8.777768189,0.201121979,0.869873803,1.345738451,0.839202047,,12,,,,
ASO121-144_total_20210615,I11,ASO133_3,KQ987_3,8.571469022,1.026093808,0.491037868,8.777768189,-0.206299167,1.153724824,0.19511011,,,12,,,,
ASO121-144_total_20210615,I12,ASO133_3,KQ987_3,8.835312236,1.289937022,0.408968882,8.777768189,0.057544047,0.960898501,0.976757579,,,12,,,,
ASO121-144_WT_20210615,I7,ASO133_3,KQ987_3,8.6632133,0.373612691,0.771847272,9.288530196,-0.625316896,1.542549618,0.956723268,0.876244768,,12,,,,
ASO121-144_WT_20210615,I8,ASO133_3,KQ987_3,8.64270875,0.35310814,0.78289561,9.288530196,-0.645821447,1.564629907,1.111975652,,,12,,,,
ASO121-144_WT_20210615,I9,ASO133_3,KQ987_3,8.716968017,0.427367408,0.743617482,9.288530196,-0.571562179,1.486131913,0.560035384,,,12,,,,
ASO121-144_WT_20210615,I10,ASO133_3,KQ987_3,8.924780148,0.635179539,0.643860683,9.288530196,-0.363750048,1.286766291,0.841757318,0.876244768,,12,,,,
ASO121-144_WT_20210615,I11,ASO133_3,KQ987_3,8.879741365,0.590140756,0.664278094,9.288530196,-0.408788831,1.327570826,0.554849783,,,12,,,,
ASO121-144_WT_20210615,I12,ASO133_3,KQ987_3,8.988409818,0.698809208,0.616080506,9.288530196,-0.300120379,1.231247145,1.232127202,,,12,,,,
ASO121-144_MT_20210615,J1,ASO134_10,KQ450_10,8.284328006,0.141543653,0.906548648,8.55125595,-0.266927944,1.203242928,1.446159017,0.628838168,,12,,,,
ASO121-144_MT_20210615,J2,ASO134_10,KQ450_10,8.59521398,0.452429627,0.73081106,8.55125595,0.04395803,0.969990129,0.058791176,,,12,,,,
ASO121-144_MT_20210615,J3,ASO134_10,KQ450_10,8.497114595,0.354330243,0.782232703,8.55125595,-0.054141355,1.038240992,0.381564311,,,12,,,,
ASO121-144_MT_20210615,J4,ASO134_10,KQ450_10,8.694703825,0.551919473,0.68211199,8.55125595,0.143447875,0.905352879,0.475831582,0.772723462,,12,,,,
ASO121-144_MT_20210615,J5,ASO134_10,KQ450_10,8.520333002,0.377548649,0.769744389,8.55125595,-0.030922948,1.021665516,0.274619117,,,12,,,,
ASO121-144_MT_20210615,J6,ASO134_10,KQ450_10,8.993241649,0.850457296,0.554608912,8.55125595,0.441985699,0.736120728,1.567719687,,,12,,,,
ASO121-144_total_20210615,J1,ASO134_10,KQ450_10,8.211993602,0.666618387,0.629981607,8.777768189,-0.565774587,1.48018201,0.564511335,0.370244478,,12,,,,
ASO121-144_total_20210615,J2,ASO134_10,KQ450_10,8.443499066,0.898123851,0.536584077,8.777768189,-0.334269123,1.26073855,0.457517306,,,12,,,,
ASO121-144_total_20210615,J3,ASO134_10,KQ450_10,8.315171499,0.769796284,0.586500286,8.777768189,-0.46259669,1.37801987,0.088704794,,,12,,,,
ASO121-144_total_20210615,J4,ASO134_10,KQ450_10,8.164322058,0.618946844,0.651146086,8.777768189,-0.613446131,1.529909305,0.796109579,1.126700086,,12,,,,
ASO121-144_total_20210615,J5,ASO134_10,KQ450_10,8.164325792,0.618950578,0.651144401,8.777768189,-0.613442397,1.529905346,0.796091137,,,12,,,,
ASO121-144_total_20210615,J6,ASO134_10,KQ450_10,8.814164779,1.268789565,0.415007822,8.777768189,0.03639659,0.975087378,1.78789954,,,12,,,,
ASO121-144_WT_20210615,J1,ASO134_10,KQ450_10,8.25126396,-0.038336649,1.026929149,9.288530196,-1.037266236,2.052334996,0.078640157,1.01497946,,12,,,,
ASO121-144_WT_20210615,J2,ASO134_10,KQ450_10,7.994813978,-0.294786631,1.226703539,9.288530196,-1.293716219,2.45158744,1.482496,,,12,,,,
ASO121-144_WT_20210615,J3,ASO134_10,KQ450_10,8.603279828,0.313679219,0.80458725,9.288530196,-0.685250369,1.60798101,1.483802224,,,12,,,,
ASO121-144_WT_20210615,J4,ASO134_10,KQ450_10,8.405088052,0.115487443,0.92307038,9.288530196,-0.883442144,1.844771518,0.651196831,0.408353243,,12,,,,
ASO121-144_WT_20210615,J5,ASO134_10,KQ450_10,8.199934589,-0.08966602,1.064123812,9.288530196,-1.088595608,2.12666915,0.340014728,,,12,,,,
ASO121-144_WT_20210615,J6,ASO134_10,KQ450_10,8.220564092,-0.069036518,1.04901588,9.288530196,-1.067966105,2.096475695,0.23384817,,,12,,,,
ASO121-144_MT_20210615,J7,ASO134_3,KQ450_3,8.865730765,0.722946412,0.605858834,8.55125595,0.314474815,0.80414367,1.037966669,0.882846608,,12,,,,
ASO121-144_MT_20210615,J8,ASO134_3,KQ450_3,8.691444463,0.54866011,0.683654772,8.55125595,0.140188513,0.90740058,0.291860876,,,12,,,,
ASO121-144_MT_20210615,J9,ASO134_3,KQ450_3,8.569940519,0.427156166,0.743726372,8.55125595,0.018684569,0.987132349,1.318712279,,,12,,,,
ASO121-144_MT_20210615,J10,ASO134_3,KQ450_3,8.661061428,0.518277075,0.698205161,8.55125595,0.109805477,0.926713005,0.540582189,0.693704147,,12,,,,
ASO121-144_MT_20210615,J11,ASO134_3,KQ450_3,8.701129648,0.558345295,0.679080591,8.55125595,0.149873698,0.901329367,0.21367079,,,12,,,,
ASO121-144_MT_20210615,J12,ASO134_3,KQ450_3,8.906546755,0.763762402,0.588958382,8.55125595,0.355290805,0.781712057,1.326859464,,,12,,,,
ASO121-144_total_20210615,J7,ASO134_3,KQ450_3,8.733385591,1.188010377,0.438907742,8.777768189,-0.044382598,1.031241764,0.674080121,0.936704357,,12,,,,
ASO121-144_total_20210615,J8,ASO134_3,KQ450_3,8.309710768,0.764335554,0.588724449,8.777768189,-0.468057421,,1.969445066,,,12,,,,
ASO121-144_total_20210615,J9,ASO134_3,KQ450_3,8.641815852,1.096440638,0.467668888,8.777768189,-0.135952337,1.098817915,0.166587885,,,12,,,,
ASO121-144_total_20210615,J10,ASO134_3,KQ450_3,8.72871627,1.183341055,0.44033058,8.777768189,-0.049051919,1.034584813,0.648974053,0.37625902,,12,,,,
ASO121-144_total_20210615,J11,ASO134_3,KQ450_3,8.695262488,1.149887273,0.450660443,8.777768189,-0.082505701,1.058855486,0.466702975,,,12,,,,
ASO121-144_total_20210615,J12,ASO134_3,KQ450_3,8.615228267,1.069853053,0.476367517,8.777768189,-0.162539922,1.119255899,0.013100031,,,12,,,,
ASO121-144_WT_20210615,J7,ASO134_3,KQ450_3,8.562886016,0.273285407,0.82743311,9.288530196,-0.72564418,1.653638841,1.209267382,0.981809946,,12,,,,
ASO121-144_WT_20210615,J8,ASO134_3,KQ450_3,8.722892588,0.433291979,0.740570004,9.288530196,-0.565637609,1.480041479,0.611841472,,,12,,,,
ASO121-144_WT_20210615,J9,ASO134_3,KQ450_3,8.771315665,0.481715056,0.716125797,9.288530196,-0.517214531,1.431189325,1.124320982,,,12,,,,
ASO121-144_WT_20210615,J10,ASO134_3,KQ450_3,8.69413316,0.404532551,0.755481037,9.288530196,-0.594397036,1.509841427,0.29922757,0.670988392,,12,,,,
ASO121-144_WT_20210615,J11,ASO134_3,KQ450_3,8.557849794,0.268249185,0.830326596,9.288530196,-0.730680402,1.659421522,1.269930124,,,12,,,,
ASO121-144_WT_20210615,J12,ASO134_3,KQ450_3,8.707362803,0.417762194,0.748584876,9.288530196,-0.581167394,1.496059334,0.443807482,,,12,,,,
ASO121-144_MT_20210615,K1,ASO135_10,KQ449_10,8.151410248,0.008625895,0.994038824,8.55125595,-0.399845702,1.319366796,1.131381406,0.722166781,,12,,,,
ASO121-144_MT_20210615,K2,ASO135_10,KQ449_10,8.278008005,0.135223652,0.910528669,8.55125595,-0.273247946,1.208525526,0.423595229,,,12,,,,
ASO121-144_MT_20210615,K3,ASO135_10,KQ449_10,8.485789735,0.343005382,0.788397233,8.55125595,-0.065466215,1.046423043,0.611523709,,,12,,,,
ASO121-144_MT_20210615,K4,ASO135_10,KQ449_10,8.162832401,0.020048048,0.986199859,8.55125595,-0.388423549,1.308962303,1.064942648,1.024446074,,12,,,,
ASO121-144_MT_20210615,K5,ASO135_10,KQ449_10,8.553012306,0.410227953,0.752504465,8.55125595,0.001756356,0.998783328,0.915731084,,,12,,,,
ASO121-144_MT_20210615,K6,ASO135_10,KQ449_10,8.593601219,0.450816866,0.731628476,8.55125595,0.042345269,0.971075068,1.09266449,,,12,,,,
ASO121-144_total_20210615,K1,ASO135_10,KQ449_10,7.873812476,0.328437262,0.796398682,8.777768189,-0.903955713,1.871189554,1.517302029,0.991519984,,12,,,,
ASO121-144_total_20210615,K2,ASO135_10,KQ449_10,8.564918955,1.019543741,0.493272327,8.777768189,-0.212849234,1.158974829,0.254361907,,,12,,,,
ASO121-144_total_20210615,K3,ASO135_10,KQ449_10,9.140554894,1.59517968,0.330981003,8.777768189,0.362786705,0.777661,1.202896015,,,12,,,,
ASO121-144_total_20210615,K4,ASO135_10,KQ449_10,8.125104337,0.579729123,0.669089392,8.777768189,-0.652663852,1.572068249,0.773225264,0.535498212,,12,,,,
ASO121-144_total_20210615,K5,ASO135_10,KQ449_10,8.475227571,0.929852356,0.524912058,8.777768189,-0.302540618,1.233314396,0.069439123,,,12,,,,
ASO121-144_total_20210615,K6,ASO135_10,KQ449_10,8.845454672,1.300079458,0.406103831,8.777768189,0.067686483,0.954166881,0.763830249,,,12,,,,
ASO121-144_WT_20210615,K1,ASO135_10,KQ449_10,8.176977962,-0.112622647,1.081191929,9.288530196,-1.111552235,2.160780065,0.589748767,0.597460573,,12,,,,
ASO121-144_WT_20210615,K2,ASO135_10,KQ449_10,8.127096572,-0.162504037,1.11922806,9.288530196,-1.161433625,2.236795905,0.924909253,,,12,,,,
ASO121-144_WT_20210615,K3,ASO135_10,KQ449_10,8.22501936,-0.064581249,1.045781352,9.288530196,-1.063510837,2.090011436,0.277723699,,,12,,,,
ASO121-144_WT_20210615,K4,ASO135_10,KQ449_10,8.362048619,0.07244801,0.951022903,9.288530196,-0.926481578,1.9006351,0.557253122,0.952607024,,12,,,,
ASO121-144_WT_20210615,K5,ASO135_10,KQ449_10,8.185639895,-0.103960715,1.074719907,9.288530196,-1.102890302,2.147845621,0.532719676,,,12,,,,
ASO121-144_WT_20210615,K6,ASO135_10,KQ449_10,8.587143574,0.297542964,0.813636912,9.288530196,-0.701386623,1.62606691,1.767848273,,,12,,,,
ASO121-144_MT_20210615,K7,ASO135_3,KQ449_3,8.695127708,0.552343356,0.681911606,8.55125595,0.143871758,0.905086913,1.428457858,0.683207555,,12,,,,
ASO121-144_MT_20210615,K8,ASO135_3,KQ449_3,8.801521455,0.658737103,0.633432545,8.55125595,0.250265505,0.840741676,0.348320371,,,12,,,,
ASO121-144_MT_20210615,K9,ASO135_3,KQ449_3,8.866458652,0.723674299,0.605553236,8.55125595,0.315202701,0.803738056,0.272844437,,,12,,,,
ASO121-144_MT_20210615,K10,ASO135_3,KQ449_3,8.778472879,0.635688526,0.643633567,8.55125595,0.227216929,0.854281279,0.57560421,0.885047404,,12,,,,
ASO121-144_MT_20210615,K11,ASO135_3,KQ449_3,8.909808992,0.767024639,0.587628128,8.55125595,0.358553042,0.779946439,0.672224705,,,12,,,,
ASO121-144_MT_20210615,K12,ASO135_3,KQ449_3,8.993172079,0.850387726,0.554635657,8.55125595,0.441916129,0.736156226,1.407313298,,,12,,,,
ASO121-144_total_20210615,K7,ASO135_3,KQ449_3,8.743508727,1.198133513,0.435838784,8.777768189,-0.034259462,1.024031051,0.056920475,0.369497044,,12,,,,
ASO121-144_total_20210615,K8,ASO135_3,KQ449_3,8.711957716,1.166582502,0.445475347,8.777768189,-0.065810473,1.046672771,0.438358695,,,12,,,,
ASO121-144_total_20210615,K9,ASO135_3,KQ449_3,8.800667395,1.25529218,0.41890872,8.777768189,0.022899206,0.984252785,0.613211963,,,12,,,,
ASO121-144_total_20210615,K10,ASO135_3,KQ449_3,8.881153501,1.335778286,0.396178286,8.777768189,0.103385312,0.930846178,1.512936925,1.047935548,,12,,,,
