Experiment Name,SampleName,ASO Microsynth ID,Exp_zscore,Exp,Test plate #,Avg Exp,Avg Exp_zscore,Avg Exp_zscore range,Exp t_stat,Exp p_value,Exp dof
ASO361-384_WT_20210621,ASO373_3,KQJM110_L17_4-10-3_3uM_P32,0.408583391,0.746288604,32,0.729806494,-0.6050735937053116,1.2101471874106258,-1.7704261596966109,0.15586761935108587,3.7627542268210528
ASO361-384_WT_20210621,ASO374_10,KQJM118_L23_8-08-7_10uM_P32,1.405067721,0.873916203,32,0.7507144696666667,0.6947251819158655,1.3894503638317304,2.346287289601308,0.0956510756347206,3.18212206651661
ASO361-384_WT_20210621,ASO374_3,KQJM118_L23_8-08-7_3uM_P32,0.6548298,0.56765349,32,0.52449399,-0.3994680109598776,0.7989360219197552,-0.9733293705793004,0.39021955793704843,3.66111506664097
ASO361-384_WT_20210621,ASO375_10,KQJM119_L18_4-10-4_10uM_P32,1.328447899,0.53871587,32,0.6381853693333334,-0.8343035406036322,1.6686070812072644,-4.503651592614891,0.01799694943120518,3.1831844058605556
ASO361-384_WT_20210621,ASO375_3,KQJM119_L18_4-10-4_3uM_P32,0.055114065,0.705038671,32,0.7201812143333334,0.26987036446434515,0.5397407289286855,0.6189201671584312,0.586548584168293,2.563881742429657
ASO361-384_WT_20210621,ASO376_10,KQJM123_L18_4-10-4_10uM_P32,0.033389067,0.702601144,32,0.7220267783333334,0.1667490322321051,0.3334980644642114,0.3715805489514989,0.7296645446502253,3.8670778150016463
ASO361-384_WT_20210621,ASO376_3,KQJM123_L18_4-10-4_3uM_P32,0.549707566,0.572983218,32,0.5443059579999999,-0.881307019251781,1.7626140385035607,-7.40677359763146,0.0017732187105779559,3.999664857023285
ASO361-384_WT_20210621,ASO377_10,KQJM124_L18_5-08-5_10uM_P32,1.288565231,0.63771882,32,0.6713538266666665,-0.846385019638248,1.692770039276496,-4.94958335421671,0.0106293226679654,3.5344545810549235
ASO361-384_WT_20210621,ASO377_3,KQJM124_L18_5-08-5_3uM_P32,0.45024432,0.915232593,32,0.8855558403333333,-0.8192421501260821,1.63848430025216,-4.068642054858477,0.026192845305515317,3.035544856744952
ASO361-384_WT_20210621,ASO378_10,KQJM125_L17_4-10-3_10uM_P32,1.067954615,0.992120372,32,0.9567680906666668,0.8907360770871589,1.7814721541743188,8.915994038148568,0.0036887359501089007,2.8381314487114806
ASO361-384_WT_20210621,ASO378_3,KQJM125_L17_4-10-3_3uM_P32,1.505520934,0.775442488,32,0.8614305656666668,-0.14232704470851648,0.28465408941703824,-0.31568341357821555,0.778808340043152,2.282915264346857
ASO361-384_WT_20210621,ASO379_10,KQJM126_L17_4-10-3_10uM_P32,0.816861488,0.99582978,32,1.0388356996666666,-0.05882945750464443,0.11765891500928495,-0.1291573635539993,0.904827824080055,3.245315562149045
ASO361-384_WT_20210621,ASO379_3,KQJM126_L17_4-10-3_3uM_P32,0.999643246,1.069164813,32,1.099917228,-0.6830902209018741,1.3661804418037482,-2.2560053446019857,0.1363237174159642,2.293425050104941
ASO361-384_WT_20210621,ASO380_10,KQJM171_L18_4-10-4_10uM_P32,0.827283357,0.994601296,32,0.9343802303333334,0.31736886301126865,0.6347377260225373,0.7415796270643457,0.5057629587214888,3.438656791671074
ASO361-384_WT_20210621,ASO380_3,KQJM171_L18_4-10-4_3uM_P32,0.860487284,0.946112095,32,0.9469772506666666,-0.8502642765714792,1.7005285531429544,-5.118360578170592,0.022027612207039374,2.5090062023159088
ASO361-384_WT_20210621,ASO381_10,KQJM172_L19_5-10-4_10uM_P32,0.90487993,1.240083077,32,1.1565409996666667,0.365033791510229,0.730067583020458,0.8725455199689114,0.45742501100963995,2.543530963682217
ASO361-384_WT_20210621,ASO381_3,KQJM172_L19_5-10-4_3uM_P32,0.917387597,1.03961597,32,1.0521966336666668,-0.8462825803561789,1.6925651607123577,-4.945320065295939,0.026691367691358034,2.384020535093787
ASO361-384_WT_20210621,ASO382_10,KQJM173_L17_5-08-4_10uM_P32,0.547275941,0.516831186,32,0.555458216,0.5071508010191496,1.2678770025478738,1.625799366114952,0.24118400809797205,3.9576052905060335
ASO361-384_WT_20210621,ASO382_3,KQJM173_L17_5-08-4_3uM_P32,1.386725399,0.644089869,32,0.6847750189999999,-0.3884932860840765,0.7769865721681557,-0.9405718994609753,0.40055809621154476,3.9696280093897256
ASO361-384_WT_20210621,ASO383_10,KQJM174_L18_4-10-4_10uM_P32,0.280165686,0.657232117,32,0.673598241,-0.12072811145966025,0.24145622291932267,-0.26684594615355695,0.8027957695162475,3.9949845424224395
ASO361-384_WT_20210621,ASO383_3,KQJM174_L18_4-10-4_3uM_P32,1.02256826,0.718224761,32,0.7054600046666667,0.822663288079385,1.6453265761587668,4.158281243572167,0.052062732886260184,2.0264722955054433
ASO361-384_WT_20210621,ASO384_10,KQJM175_L18_5-08-5_10uM_P32,0.955049474,0.605982428,32,0.6542243883333333,-0.4888767574169355,0.977753514833871,-1.2682781732503818,0.28007296690320843,3.622672923150563
ASO361-384_WT_20210621,ASO384_3,KQJM175_L18_5-08-5_3uM_P32,0.676296941,0.99327884,32,1.0004781366666666,-0.5523999063851129,1.104799812770222,-1.5201605566521987,0.2230434084324818,3.0961138767845733
ASO385-408_WT_20210621,ASO385_10,KQJM130_L19_5-10-4_10uM_P33,0.927804599,0.567356444,33,0.5974270309999999,-0.5038406587462272,1.0076813174924528,-1.3237462993676024,0.27940213554733756,2.9295870324504576
ASO385-408_WT_20210621,ASO385_3,KQJM130_L19_5-10-4_3uM_P33,0.88223668,0.903776288,33,0.9042477476666666,0.8848227121273231,1.7696454242546462,7.880899451631801,0.0015705771317269391,3.8908663544078257
ASO385-408_WT_20210621,ASO386_10,KQJM131_L18_4-10-4_10uM_P33,1.109030636,0.491826475,33,0.47974158,0.6431476555195941,1.2862953110391881,1.9855191748319665,0.11908554301759651,3.9423951483141533
ASO385-408_WT_20210621,ASO386_3,KQJM131_L18_4-10-4_3uM_P33,0.901516161,0.530175685,33,0.5318648576666667,-0.8993829254931344,1.7987658509862687,-11.50512337083518,0.0071699964565674025,2.0228100184955546
ASO385-408_WT_20210621,ASO387_10,KQJM132_L19_5-10-4_10uM_P33,0.845374642,0.45055034,33,0.46518627100000004,-0.7599615285922331,1.519923057184466,-3.0052339550666662,0.09348226834939705,2.029982224921254
